"ID","FOOD_NAME","FOOD_IMG","FOOD_TYPE1","FOOD_TYPE2","FOOD_DETAIL","FOOD_PRICE"
4284,"SC)짱구판박이비스킷밀크","9bf06000-161b-4df8-ba8e-ba1b8094ca83.jpg","과자류","비스켓,과자류","[CU 단독]제품 패키지가 전체 판박이로 된 제품으로서 내품은 6종의 짱구 캐릭터가 인쇄된 칸초모양의 밀크맛 비스킷이 들어 있습니다. 남녀노소 누구나 좋아하는 짱구캐릭터로 디자인되어 누구나 즐길 수 있는 제품입니다.",2000
4285,"델리팜)로아카코코아밀크","4ed80e7b-05b6-4ffd-a0f2-9c8ae6216d08.jpg","과자류","비스켓,과자류","로아카 브랜드 웨하스 신규 플레이버 상품 - 코코아 분말과 신선한 밀크크림 웨하스",4500
4286,"오리온)고래밥4P","071a600a-d5f3-47dc-84c2-e19cb24afad1.png","과자류","비스켓,과자류","어린이 최고 인기 비스켓 고래밥에 할로윈 페키지를 입혀 더욱 특별하게!",2800
4287,"오리온)초코송이4P","439a4245-e584-43b2-b219-602092c1f43c.png","과자류","비스켓,과자류","어린이 최고 인기 비스켓 초코송이에 할로윈 페키지를 입혀 더욱 특별하게!",2800
4288,"유앤)짱구스탬프캔디","885377db-56f0-4904-85cc-79a12414064c.jpg","과자류","토이캔디,캔디류","33종 캐릭터 모양의 도장캔디를 활용하여 도장도 찍고 맛있는 캔디도 맛볼수 있음.",1500
4289,"오리온)꼬북칩크런치즈","b61664b1-8028-4cc3-89c1-d60ae00aebac.jpg","과자류","스낵,과자류","빠삭! 네 겹으로 즐기는 크런치한 치즈 스낵!",1700
4290,"롯데)왓따망고","671f6a86-e6d8-474b-be8c-f2bb276cd6f5.jpg","과자류","껌","① 상큼달콤한 트로피컬의 맛과 왓따의 보들보들한 츄잉감의 조화 ② 국내 최대 BIG SIZE 풍선껌!",500
4291,"오리온)리찌알맹이","3388b25c-e2d7-4566-87af-913ef0dbcc49.jpg","과자류","소프트캔디,젤리","탱글탱글 리치 속살 식감과 풍부한 리치맛",1200
4292,"서주)탱글탱글딸기","2b22d533-4bc8-4d93-b7e4-ade6a814994a.jpg","과자류","소프트캔디,젤리","남녀노소 누구나 좋아하는 상콤달콤 딸기맛",2500
4293,"대산)짱구지우개별사탕","ef941f3c-1add-4baa-94a0-042e3481cea7.jpg","과자류","토이캔디,과자류","짱구캐릭터삽입, 지우개에 구멍이 있어 연필을 꽂을 수 있어요.",2500
4294,"몽뜨)카카오춘식이키링","272fcff8-30c2-4538-b316-7ede830bca26.jpg","과자류","토이캔디,과자류","총24종 랜덤구성(클리어6종+홀로그램8종+글리터10종)",3000
4295,"제이)하프버터크림팝콘컵","6729654a-110c-4b95-9038-b91229d53412.jpg","과자류","스낵,과자류","스카치버터 풍미를 느낄 수 있는 버터 크림 팝콘",1900
4296,"오리온)톡핑아몬드43g","cc863c44-b3b7-4383-8af2-f0ce3852fc45.jpg","과자류","초콜릿","다양한 토핑이 가득한 톡핑 초콜릿",1500
4297,"오리온)톡핑헤이즐넛43g","05a9c1d8-473b-4684-b49e-ec81a852c332.jpg","과자류","초콜릿","다양한 토핑이 가득한 톡핑 초콜릿",1500
4298,"연세)쿠키앤생크림컵","42c8b508-6615-412b-9617-5abae2947fac.jpg","과자류","냉장디저트,디저트","★CU 단독★ 연세우유 콜라보 ① 연세우유 전용목장 우유로 만들어서 누구나 안심하고 먹을 수 있는 생크림케이크 ② 부드러운 생크림과 달콤한 쿠키, 촉촉한 시트가 잘 어우러진 생크림컵",4200
4299,"비알)초콜릿무스큐브55g","a30b41ee-3f3f-4edc-9375-f5a5b0107a80.png","과자류","스낵,과자류","베스킨라빈스 인기 플레이버 초콜릿 무스를 큐브 스낵으로! 벨기에산 고급 초콜릿을 사용해 진한 풍미가 특징인 바삭하면서 부드러운 식감의 스낵.",2000
4300,"코코)몰랑스트랩젤리","7c85de01-1900-416c-9cd0-366d3072cb08.jpg","과자류","토이캔디,과자류","① 토끼를 형상화한 캐릭터인 몰랑이는 전 세계 190개국에 애니메이션으로 수출되고는 국내 토종캐릭터입니다. ② 달콤한 젤리빈과 몰랑이 캐릭터 스트랩이 12가지 랜덤으로 들어있습니다. ③ 젤리빈의 달콤함과 다양한 몰랑이 캐릭터 스트랩을 수집 할 수 있는 재미를 느낄 수 있습니다.",2800
4301,"나무)헬로키티팝업캔디","45a76308-c322-4849-827a-8f8bf96dad2f.jpg","과자류","토이캔디,과자류","퀄리티있는 팝업캔디는 헬로키티와 어울리며 달콤한 사탕은 간식용으로 딱!",3500
4302,"오리온)투유우유초콜릿60g","f111c4ea-0f70-4f0e-a0bf-91b15807ca24.jpg","과자류","초콜릿","진한 우유 맛 돌아온 투유 초콜릿",1500
4303,"매일)킨더해피히포21g","a43f51a9-5f5a-428e-82c0-171d7138b11e.jpg","과자류","비스켓,과자류","바삭한 웨이퍼와 바삭하게 덮인 코코아 스프링클, 크리미한 두가지 필링(코코아크림 &amp; 우유맛 크림)이 특징인 상품",1000
4304,"매일)킨더해피히포104g","52e27636-35e7-4c29-8d9d-c63135df021c.jpg","과자류","비스켓,과자류","바삭한 웨이퍼와 바삭하게 덮인 코코아 스프링클, 크리미한 두가지 필링(코코아크림 &amp; 우유맛 크림)이 특징인 상품",4500
4305,"삼립)주종허니카스테라","5dabd4b1-0fee-4002-904a-a32b4f259d2f.jpg","과자류","빵","국산 벌꿀을 넣어 더욱 달콤하고 부드러운 고급 카스테라",3000
4306,"삼립)신선가득꿀호떡","5fcf57e5-40eb-403e-bf02-3e82ae8d163c.png","과자류","빵","국내산 꿀이 함유된 맛있는 미니 꿀호떡",2100
4307,"삼립)주종발효밤만쥬","1032bb38-c488-48b8-a7e2-c2ea4ff86003.jpg","과자류","빵","전통 막걸리 발효 공법으로 만든 특허받은 쌀풍미액을 넣어 부드러운 감칠맛을 더한 밤만쥬",2600
4308,"서주)후르츄젤리","72b18f2d-a389-4290-9ced-8d3717a59653.jpg","과자류","소프트캔디,젤리,과자류","부드러운 젤리 안에 쫄깃한 과육 젤리가 들어있는 이중식감 젤리(후르츄 = fruit + chew)",1500
4309,"일신)짱구집게팝핑캔디","32ea5af9-a2cb-412e-9ce6-bedf8415201c.jpg","과자류","토이캔디,과자류","팝핑캔디3개,집게캔디 1개,컬렉션표1장 동봉되어 있는 짱구는 못말려 집게캔디",3000
4310,"몽뜨)디지몬랜덤키링캔디","c20da559-7e17-4a2e-a62a-f149ffc950b7.jpg","과자류","토이캔디,과자류","인기캐릭터 디지몬어드밴처 키링(열쇠고리)와 레몬맛 젤리빈 - 총19종 랜덤으로 구성",3000
4311,"미성)허쉬초코크림샌드80g","d5ac9eb3-0277-41a7-9796-9c5b83773087.jpg","과자류","비스켓,과자류","산편하게 먹을수 있는 한입크기의 쿠키로 바삭하고 달콤한 맛을 느낄 수 있는상품",1700
4312,"나무)도라에몽마이링팝","b42c0753-03ba-4e91-a9f3-b44ec0ecad16.jpg","과자류","토이캔디,과자류","도라에몽 캐릭터 얼굴을 본따 케이스를 디자인하였으며, 가방 등 키링용도로 걸고다닐 수 있는 인싸템",2500
4313,"나무)미니언즈퍼니팝","1a14c38e-f89c-48ca-b13e-4a78ab53bbc6.jpg","과자류","토이캔디,과자류","맛있는 젤리와 소장욕구 불러일으키는 미니언즈 퍼니팝은 귀여운 캐릭터 플리퍼즈가 랜덤으로 들어가 있음",2800
4314,"미성)허쉬밀크초콜릿칩","15c0d274-42c2-4291-8588-4f93f8056e6a.jpg","과자류","초콜릿","쿠키,케이크등 각종 디저트에 활용이 가능한 상품으로 진한풍미를 느낄수있음",3000
4315,"미성)허쉬세미스위트칩","e8f9604c-ff10-4423-adc1-993b40e07eb5.jpg","과자류","초콜릿","쿠키,케이크등 각종 디저트에 활용이 가능한 상품으로 진한풍미를 느낄수있음",3000
4316,"롯데)왓따판박이껌(산리오)","6f7a11f0-d15a-411d-b629-3889d47fe252.jpg","과자류","껌,과자류","산리오 캐릭터즈 판박이 70종이 들어간 왓따껌",500
4317,"코코)라인프렌즈키링젤리","71181c34-39ed-4e49-a716-822dd69bd388.jpg","과자류","토이캔디,과자류","① 달콤한 젤리빈과 라인프렌즈 캐릭터 키링이 20가지 랜덤으로 들어있습니다. ② 젤리빈의 달콤함과 다양한 라인프렌즈 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4318,"코코)라인프렌즈오뚝캔디","933df089-b9b9-47e8-b6fa-7689fc0666a4.jpg","과자류","토이캔디,과자류","① 달콤한 캔디와 라인프렌즈 캐릭터 오뚝이가 17가지 랜덤으로 들어있습니다. ② 캔디의 달콤함과 다양한 라인프렌즈 캐릭터 오뚝이를 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4319,"미성)피니피지4껌","c344f320-5847-4fca-bf33-b092b3708c29.jpg","과자류","껌","새콤달콤한 맛의 껌으로, 나눠먹기 좋은 상품",500
4320,"청우)고구마모나카65g","b3903ce2-4477-49c7-9148-97250e76e87a.jpg","과자류","파이,과자류","증숙고구마와 천연색소를 사용한 전통과자",1900
4321,"MDS)젤리블리한라봉","9a5782fa-3c30-40db-9ebe-bbe756c1d1ec.jpg","과자류","냉장젤리,디저트","한라봉의 상큼함과 젤리의 식감이 조화로운 제품",900
4322,"올가)토트넘비타민젤리","97136c85-e57a-49a6-9081-c51d61677f92.jpg","과자류","소프트캔디,젤리","식물성 비타민 젤리, 토트넘 선수단 패키지",1700
4323,"고대)1905딸기잼맘모스빵","44917c0d-4c57-46e3-a831-d8e82e13bf3a.jpg","과자류","냉장디저트,디저트","[CU 단독]★CUx고려대학교★ 2탄 - 저온숙성하여 부드러운 빵에 바삭하고 고소한 소보로를 토핑하고 두 가지 앙금(완두/통단팥)을 듬뿍 넣었다! 소보로빵 사이에 달콤한 버터크림과 무려 국내산 딸기잼을 한가득 샌드! - 단면 비주얼로 압도하는 맘모스빵",3300
4324,"나무)짱구짜먹는젤리","a4cdb4cc-5a2a-4312-a8c2-8bd049ce137a.jpg","과자류","소프트캔디,젤리","튜브형케이스에 콜라맛 젤리가 가득! 귀여운 짱구 캐릭터가 디자인되어 쭈욱 짜먹는재미가 있음,",1500
4325,"나무)통팥츄캔디","87fbf293-ec85-47a8-86f4-946cccd3321a.jpg","과자류","캔디류","통팥츄는 그냥먹어도 맛있고 아이스크림, 마시멜로, 씨리얼등 다양한 음식에 토핑으로 먹어도 맛있음",1500
4326,"나무)달구마츄캔디","c390e379-e186-4e68-988c-0338d082f5ae.jpg","과자류","캔디류","다양하게 토핑해서 먹을수 있고 간식으로도 좋은 달구마츄 캔디(고구마맛)",1500
4327,"예스)트롤리축구공젤리","946a77b5-be38-4c5c-89f0-9c723de51699.jpg","과자류","소프트캔디,젤리","트롤리 축구공 모양 젤리",1000
4328,"코코)나의히어로키링캔디","0f801149-7023-4042-a13e-f77a7f14100a.jpg","과자류","토이캔디,과자류","① 달콤한 젤리빈과 나의히어로아카데미아 캐릭터 키링이 22가지 랜덤으로 들어있습니다. ② 젤리빈의 달콤함과 다양한 나의히어로아카데미아 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4329,"롯데)초코소보로패스츄리","bab7227d-bc21-41a3-a7af-6008f703947a.jpg","과자류","2+1,빵","부드러운 패스츄리에 달콤한 초코소보로와 혼당이 듬뿍 올라간 빵",1700
4330,"롯데)스위트패스츄리","ddbd5668-630a-48d6-8fd5-7a8151906a2b.jpg","과자류","2+1,빵","깊고 풍부한 24겹 스위트 패스츄리, 달콤한 혼당이 듬뿍 도포되어 맛있는 패스츄리",1700
4331,"나무)슈퍼마시멜로사우어","4410b468-fa2a-4555-bdc5-937c24ffc4b4.jpg","과자류","소프트캔디,젤리","블랙베리,수박,룰로 맛이 골고루 섞여 들어있으며 달콤한 맛이 일품임",2000
4332,"삼경)하리보해피몬스터","2efe67c8-27f4-410e-8510-f321f7ced25f.jpg","과자류","소프트캔디,젤리","몬스터의 몸통과 머리를 조합해 자신만의 특별한 몬스터를 만들어 즐길 수 있습니다.",2000
4333,"크라운)YBM토익초콜릿","737de757-95c9-4c84-a38b-bb35fe868b2c.jpg","과자류","초콜릿","[CU 단독] YBM과 콜라보 제품, 타우린을 함유하여 집중력을 올려주는 기능성 초콜릿 - 타우린 1,008mg 함유 (박카스 1병 분)",1000
4334,"HEYROO황치즈러스크","268597a2-1f8d-489a-8ce2-718547434dc0.jpg","과자류","스낵,과자류,HEYROO","[CU 단독]빵을 먹기 좋은 크기로 잘라 구운 황치즈 러스크 스낵",1800
4335,"비알)레인보우샤베트젤리","5188e612-fb63-4aea-b9ac-c63c9afce34f.jpg","과자류","소프트캔디,젤리","아이스크림 콘 모양의 귀여운 젤리 과일 농축액과 천연색소를 사용",1600
4336,"비알)스트로베리젤리","f8ff2a29-6f25-48f1-b145-14287767389b.jpg","과자류","소프트캔디,젤리","아이스크림 콘 모양의 귀여운 젤리 과일 농축액과 천연색소를 사용",1600
4337,"엠즈)매일우유소금롤","1f4f590d-19fc-47b0-93b6-10ca8de3e969.jpg","과자류","냉장디저트,디저트","★CU단독★매일우유가 들어가 부드럽고 게랑드 소금으로 만든 깔끔하게 솔티한맛의 롤케이크",3900
4338,"해태)구운버터60g","f50421a7-9523-4ed2-9ee7-f94dd193b1ea.jpg","과자류","스낵,과자류","달달고소한 콘베이스에 버터향 가득!! 단짠의 조화",1700
4339,"동서)콘푸라이트바35g","31ec37ad-8e2b-4e58-a1f3-c749009638e3.jpg","과자류","2+1,시리얼바,과자류","바삭함/고소함 증대 및 감미 개선",1600
4340,"동서)오곡코코볼바33g","d50e75a3-073f-489c-9854-935b4adbbaf4.jpg","과자류","2+1,시리얼바,과자류","초코 풍미/바삭함 및 감미 개선",1600
4341,"동서)블랙핑크오레오딸기","8e9d7b71-c458-4da8-a3bf-43f42e8aedec.jpg","과자류","비스켓,과자류","블랙핑크 오레오 한정 상품으로 아이코닉한 콜라보레이션을 상징",2000
4342,"동서)블랙핑크오레오초코","f50d0d8b-0904-4846-8b3c-5f0ccb5032a4.jpg","과자류","비스켓,과자류","블랙핑크 오레오 한정 상품으로 아이코닉한 콜라보레이션을 상징",2000
4343,"삼립)보름달정통","ff306884-740b-461c-b945-52c2e0b5734d.jpg","과자류","빵","폭신한 케익시트 사이 달콤한 딸기크림을 25% UP 하여 더욱 맛있게 즐길 수 있는 정통 보름달",1600
4344,"서주)산리오흔들어젤리","d822cf00-1f9a-4eec-b56b-5147d2c3cde1.jpg","과자류","소프트캔디,젤리","흔들수록 시원~한 젤리! 쉐킷쉐킷 신나게 흔들어 먹어요! 48종 랜덤 스티커와 시원한 비법 가루가 들어있는 흔들어 젤리. 맛 : 패션후르츠에이드, 자두에이드, 청귤에이드",2000
4345,"유앤)드래곤볼키링캔디","e7b6d99b-46ea-472f-aa8e-33db2d31dc04.jpg","과자류","토이캔디,과자류","인기 만화 드래곤볼을 키링으로 완벽 구현",3000
4346,"유앤)짱구욕실피규어캔디","64f2b313-98ee-40f9-89f7-2e29c12a5df5.jpg","과자류","토이캔디,과자류","짱구는 못말려 완벽하게 재연한 욕실 피규어 시리즈",5000
4347,"HEYROO대파콘소메맛팝콘","cdaacc45-ee10-43f7-9151-54a36b3ff47b.jpg","과자류","스낵,과자류,HEYROO","[CU 단독]대파 풍미와 콘소프 맛을 느낄 수 있는 팝콘",1700
4348,"코코)케로로오뚝이캔디","4345e325-461b-4ee3-a468-ed293ee15928.jpg","과자류","2+1,토이캔디,과자류","[CU 단독] ① 달콤한 캔디와 중사케로로 캐릭터 오뚝이가 17가지 랜덤으로 들어있습니다. ② 캔디의 달콤함과 다양한 케로로중사 캐릭터 오뚝이를 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4349,"청우)쫀득초코칩바나나","457f7c87-ed0b-4591-90a6-a9204b715cc7.jpg","과자류","비스켓,과자류","[CU 단독]향긋한 바나나 퓨레를 넣은 초코칩 쿠키",2000
4350,"나무)시크릿DIY팔찌캔디","173daf49-372f-4807-b835-7e62a0f92b88.jpg","과자류","토이캔디,과자류","제품안에 들어있는 달콤한 캔디를 실로 연결해 예쁜 팔찌캔디를 만들수 있음",1000
4351,"몽뜨)브라우니크래커초코","96f4ebc9-f80a-48d5-b879-49baf082587c.jpg","과자류","비스켓,과자류","크레커의 바삭함에 초콜릿의 풍미를 더한제품, 기존의 퍽퍽한 브라우니의 식감을 탈피한 제품",2500
4352,"몽뜨)브라우니크래커다크","16790d38-1ecc-49c8-8389-a2897397c4c5.jpg","과자류","비스켓,과자류","크래커의 바삭함에 초콜릿의 풍미를 더한제품, 기존의 퍽퍽한 브라우니의 식감을 탈피한 제품",2500
4353,"해태)얼초하트만들기","2c59cd44-583a-41a1-b59f-304eacf9a96b.jpg","과자류","초콜릿,과자류","[CU 단독]집에서 내 손으로 만들어 먹는 DIY 발렌타인데이 초콜릿",5000
4354,"농심)옥수수깡콩고물60g","e4512f9b-a010-4d74-a01a-4df3650b1d03.jpg","과자류","스낵,과자류","달콤한 옥수수깡에 고소한 콩가루가 듬뿍! 달달 고소한 맛, 남녀노소 좋아하는 바삭하고 달달한 식감",1700
4355,"농심)바나나킥딸기60g","d2bcb978-9d5d-40cc-bab0-6dcc554fa400.png","과자류","스낵,과자류","바나나킥에 딸기과즙이 쏙쏙! 새콤달콤한 맛!",1700
4356,"HEYROO통밀고구마형스낵","0ea4a3c0-b141-49a4-939b-59d1eba9a472.jpg","과자류","스낵,과자류,HEYROO","[CU 단독]나이테 무니의 달콤 담백한 추억의 고구마형 과자. 씹으면 씹을수록 달달하고 고소한 맛이 입안에 가득한 과자.",1400
4357,"HEYROO작은별딸기스낵","35c8a8a3-4af9-44ab-b4cf-756076c0f455.jpg","과자류","스낵,과자류,과자","[CU 단독]별모양의 옥수수과자 속에 달콤한 딸기 크림이 진한 풍미를 자극하는 제품",1500
4358,"HEYROO소프트계란과자","3d3bf61c-0de2-41c9-916d-628ffbfbc5be.jpg","과자류","스낵,과자류,HEYROO","[CU 단독]먹기좋은 한입크기의 소프트 계란과자. 더욱 높은 중량으로 기존 제품은 물론 타사 대비 차별화 된 구성",2000
